owner,repo,commit_hash,commit_url,performance_message
netty,netty,51b625816a44b52620c67c00f774c04783ab2e8c,https://github.com/netty/netty/commit/51b625816a44b52620c67c00f774c04783ab2e8c,IoUring: Also make use of IORING_RECVSEND_POLL_FIRST for accept (#14617)  Motivation:  We can use IORING_RECVSEND_POLL_FIRST to signal if we should try to poll first or not.  Modifications:  Make use of IORING_RECVSEND_POLL_FIRST (the same as we do when recving bytes)  Result:  Less overhead when we already know that there is nothing to accept.  ---------  Co-authored-by: Chris Vest <christianvest_hansen@apple.com>
trinodb,trino,51ba662ec49282060c38213853fa7abcc3a68b6a,https://github.com/trinodb/trino/commit/51ba662ec49282060c38213853fa7abcc3a68b6a,Do not spool tail segment if it's small enough  This avoid spooling relatively small tail pages
apache,pinot,7406fac039125fbf709e42c4c1175d8160850054,https://github.com/apache/pinot/commit/7406fac039125fbf709e42c4c1175d8160850054,Optimize QueryContext.isUnsafeTrim (#16312)
BiglySoftware,BiglyBT,dcbf871d9581cfd618174b6c0e2813deef1a8ed9,https://github.com/BiglySoftware/BiglyBT/commit/dcbf871d9581cfd618174b6c0e2813deef1a8ed9,Improve performance of view-title-info refresh
wildfly,wildfly,2caa7d617b148be19a5f2c70830fc28dc592c3c2,https://github.com/wildfly/wildfly/commit/2caa7d617b148be19a5f2c70830fc28dc592c3c2,[WFLY-19393] Persistence container bytecode enhancement must be enabled by default to ensure better performance
camunda,camunda,819c0b70ac6356f1a49e0f7f3fb6ee33a8feee4c),[solution](https://github.com/camunda/camunda/commit/819c0b70ac6356f1a49e0f7f3fb6ee33a8feee4c),Improve archiving performance (#30684)  ## Description  It was [highlighted](https://camunda.slack.com/archives/C08D74J6HUG/p1740412731557659) that the archiving is too slow to catch up with exporting/processing. We were able to complete a lot of process instances  and also to export them to ES. But they haven't been moved to the dated indices quickly enough  causing to fill up ES at some point.  We can see in the following metric that we complete per partition ~50 process instances (on the medic benchmarks)  but only ~5% are actually moved to the dated indices  where they can be deleted by ILM later.  ![archiver-lagging-behind](https://github.com/user-attachments/assets/354d052e-abc1-42b1-8526-4d43b74c0e58)  We haven't had not much observability around this topic and missed some visualization (previously we added some panels via #30679). On top of this  the PR adds some more panels to better visualize the archiving  and how many instances are actually found to be archived.  This allowed better to pinpoint where the bottleneck was  querying the completed process instances. Especially that it is not easy to fine-tune related `rolloverBatchSize` as it would simply stop finding new results  ![2025-04-07_14-46](https://github.com/user-attachments/assets/5106cf19-621f-4711-b7e4-946bd963ed48)  It turned out to be an issue with the used aggregation  also highlighted by @lenaschoenburg [previously](https://camunda.slack.com/archives/C08D74J6HUG/p1744033725997889?thread_ts=1744030148.764179&cid=C08D74J6HUG).  With the new metric and the
quarkusio,quarkus,b7e1d019b13bd0674c22ca5ecd27b007a1adfeb2,https://github.com/quarkusio/quarkus/commit/b7e1d019b13bd0674c22ca5ecd27b007a1adfeb2,Merge pull request #48201 from gsmet/build-optimizations  Micro build optimizations for ArC
alibaba,fastjson2,4986288cf22591436e1130b45e4fdb508a0dda92,https://github.com/alibaba/fastjson2/commit/4986288cf22591436e1130b45e4fdb508a0dda92,optimize JSONReaderASCII readString() (jdk16+) (#3267)  * optimize JSONReaderASCII readString() (jdk16+)  * optimize JSONReaderASCII readString() (jdk16+)  * optimize JSONReaderASCII readString() (jdk16+)  * optimize JSONReaderASCII readString() (jdk16+)  * optimize JSONReaderASCII readString() (jdk16+)  * optimize JSONReaderASCII readString() (jdk16+)
classgraph,classgraph,e8bbd99a71563823396565b7ff2d5aaa0418e279,https://github.com/classgraph/classgraph/commit/e8bbd99a71563823396565b7ff2d5aaa0418e279,Merge pull request #900 from kamilkrzywanski/latest  Replace "String::replaceAll" with pre compiled pattern
Graylog2,graylog2-server,8fb154facc4f31dac70d58664f931ba520385752,https://github.com/Graylog2/graylog2-server/commit/8fb154facc4f31dac70d58664f931ba520385752,compile patterns statically
spring-projects,spring-data-jpa,0dcc0c2bb1a8c96f906e6790f0618714eed08e29,https://github.com/spring-projects/spring-data-jpa/commit/0dcc0c2bb1a8c96f906e6790f0618714eed08e29,Cache query strings in `SimpleJpaRepository`.  Cache the deleteAll and count query strings as final fields in SimpleJpaRepository. This avoids repeated String.format operations and reduces unnecessary object creation on every invocation of deleteAllInBatch() and count(). No functional changes.  Signed-off-by: Giheon Do <dgh0001@naver.com> Closes #3920
Graylog2,graylog2-server,defe54098d47f496472228a8cc65940d96d8ca66,https://github.com/Graylog2/graylog2-server/commit/defe54098d47f496472228a8cc65940d96d8ca66,Fix rule fragment loading in rule builder (#22645)  * update rule fragments in RuleBuilderRegistry on cluster event when they are changed via the service  cache these and reload only on change  * cl  * rename local freemarker configuration variable  * move event bus post after db action
assertj,assertj,3470e734e8b1d845d0be129127a58c953108199d,https://github.com/assertj/assertj/commit/3470e734e8b1d845d0be129127a58c953108199d,Replace isSealed reflection-based implementation with JDK built-in implementation  Fix #3081
camunda,camunda,4040c6d3da9877f2b9c31eebf08369cb8b8be926,https://github.com/camunda/camunda/commit/4040c6d3da9877f2b9c31eebf08369cb8b8be926,refactor: track both possible counters instead of recreating them
keycloak,keycloak,5219a331b924aea04b6c17bca66ca6fcb54ccc5c,https://github.com/keycloak/keycloak/commit/5219a331b924aea04b6c17bca66ca6fcb54ccc5c,Skip computing lifespan for read-only sessions  Fixes #40980  Signed-off-by: Pedro Ruivo <1492066+pruivo@users.noreply.github.com> Co-authored-by: Pedro Ruivo <1492066+pruivo@users.noreply.github.com>
mybatis,mybatis-3,1a028241e190a7588d902222f094e24949c02a4d,https://github.com/mybatis/mybatis-3/commit/1a028241e190a7588d902222f094e24949c02a4d,Merge pull request #3252 from mawen12/optimize-mapper-builder  optimize mapper builder
apache,pinot,10de3d0fc2f1bf1f6de496915add0718a9fa3c0a,https://github.com/apache/pinot/commit/10de3d0fc2f1bf1f6de496915add0718a9fa3c0a, Make use of move APIs instead of copy segments from staging directory to output directory in the SparkSegmentGenerationJobRunner #14746 (#14755)
netty,netty,7a9d9df46a72269b0a5d563439489c2b1d0bd195,https://github.com/netty/netty/commit/7a9d9df46a72269b0a5d563439489c2b1d0bd195,Reduce number of EpollIoOps.contains calls (#15442)  Motivation:   ![image](https://github.com/user-attachments/assets/063f0d55-6b91-4b13-aa0a-f7ddcf6a0a75)  Modification:  Join 2 EpollIoOps.contains() invocations with one merged constant and fully inline `contains()`  Result:  No more `EpollIoOps.contains` calls in the critical hot path.
apache,shardingsphere,df7fe751e0b9419692f003f6860205920b9b7741,https://github.com/apache/shardingsphere/commit/df7fe751e0b9419692f003f6860205920b9b7741,Optimize MySQL multi-statements handling (#35510)  - Extract DatabaseType instance as a private field to improve performance - Update SQLParserEngine initialization to use the pre-loaded DatabaseType - Modify SQLBindEngine invocation to include DatabaseType as a parameter
crate,crate,570f4772726a5a5b71bc04203dfd71406af04375,https://github.com/crate/crate/commit/570f4772726a5a5b71bc04203dfd71406af04375,Extend filter on project set push down to work on subscripts  The rule to push filters on the standalone outputs of a `ProjectSet` operator didn't work for cases like `obj['x'] = 1` where the standalone output was `obj`.  Closes https://github.com/crate/crate/issues/17183
datastax,jvector,8e98e50b6768a60b642640180e2c89dd7873dfea,https://github.com/datastax/jvector/commit/8e98e50b6768a60b642640180e2c89dd7873dfea,add MADV_RANDOM (#382)  * add MADV_RANDOM  * promote ReaderSupplierFactory to jvector-base  * comments
apache,iotdb,c746da2faecbe06ec9d9cf2b19ae976a3d42df6d,https://github.com/apache/iotdb/commit/c746da2faecbe06ec9d9cf2b19ae976a3d42df6d,Deleted the useless read lock in getDeviceAttribute
apache,ignite,9dd8becd52a29af4a31b1194be8e31c4897d0e4d,https://github.com/apache/ignite/commit/9dd8becd52a29af4a31b1194be8e31c4897d0e4d,IGNITE-25528 Optimize IgniteDiagnosticMessage marshalling (#12119)
quarkusio,quarkus,f1430d834cf32a59855c7dc51e2b41026369b226,https://github.com/quarkusio/quarkus/commit/f1430d834cf32a59855c7dc51e2b41026369b226,Merge pull request #45741 from geoand/arc-notify  Remove lambdas from Arc that are used at startup
camunda,camunda,e1ee5d211fc4ae51f34d0fbf1f77b3d8a64fdaec,https://github.com/camunda/camunda/commit/e1ee5d211fc4ae51f34d0fbf1f77b3d8a64fdaec,Introduce a Map with 3 keys (Map3D) as a generic collection (#27759)  ## Description  As part of migrating the metrics to Micrometer  we have cases where we want to access individual meters by their tag combinations. With normal usage  this requires us to perform some allocation - either the `Meter.Id` in order to pick it up  or some option like a `Tuple` or `Tuple3` or `Triple`. @entangled90 and I benchmarked these approaches  and the one without allocations (using a map with 3 keys) is  as expected  much faster. Some quick JMH results:  When using strings for keys:  ``` Benchmark                                                          Mode    Cnt        Score    Error   Units MetricCachingTest.measureTimeToIncrementTuples                     thrpt   50       17.868 ±  0.531   ops/s MetricCachingTest.measureTimeToIncrementTuples:gc.alloc.rate       thrpt   50      51.116 ±  3.121  MB/sec MetricCachingTest.measureTimeToIncrementTuples:gc.alloc.rate.norm  thrpt   50  3000382.667 ± 21.107    B/op  Benchmark                                                         Mode    Cnt    Score   Error   Units MetricCachingTest.measureTimeToIncrementMap3D                     thrpt   50  27.923 ± 1.302   ops/s MetricCachingTest.measureTimeToIncrementMap3D:gc.alloc.rate       thrpt   50    0.006 ± 0.001  MB/sec MetricCachingTest.measureTimeToIncrementMap3D:gc.alloc.rate.norm  thrpt   50   237.517 ± 5.155    B/op ```  When using enum for keys:  ``` Benchmark                                                          Mode    Cnt        Score    Error   Units MetricCachingTest.measureTimeToIncrementTuples                     thrpt   50       50.179 ±  0.710   ops/s MetricCachingTest.measureTimeToIncrementTuples:gc.alloc.rate       thrpt   50      143.543 ±  2.031  MB/sec MetricCachingTest.measureTimeToIncrementTuples:gc.alloc.rate.norm  thrpt   50  3000142.014 ± 21.107    B/op MetricCachingTest.measureTimeToIncrementTuples:gc.count            thrpt   50        3.000           counts MetricCachingTest.measureTimeToIncrementTuples:gc.time             thrpt   50        4.000               ms  Benchmark                                                         Mode    Cnt    Score   Error   Units MetricCachingTest.measureTimeToIncrementMap3D                     thrpt   50  125.315 ± 1.302   ops/s MetricCachingTest.measureTimeToIncrementMap3D:gc.alloc.rate       thrpt   50    0.007 ± 0.001  MB/sec MetricCachingTest.measureTimeToIncrementMap3D:gc.alloc.rate.norm  thrpt   50   56.932 ± 7.755    B/op ```  > [!Note] > To keep things fair  we refactored our tuples to be records in the hope that both immutable values and using records would nudge the JVM to avoid allocations.  > [!Note] > The actual benchmark will be added in a comment below.  Since metrics are in the hot path quite often  I think it's worth ensuring we're keeping things fast/light  and avoiding allocations is one of the best way to do this.  Also interesting is you will note that the benchmarks where we use enums for keys are much  much faster  which can be attributed (though we did not dig into it) to having the comparison/hash code being much faster.  ## MArray/Map3D/Table  The PR introduces a new generic multi-dimensional array structure which is variadic. It's not meant to be used directly all the time  but you can put it behind an interface to enforce some types and leverage the compiler.  You can see how `Map3D` and `Table` both use it under the hood for their enum counter parts. It's a little more verbose  I'll admit  which I'm not too happy about.  ## Related issues  related to #26078
debezium,debezium,084f4e60d1833c7839362cfb5df0af7e077fc6a4,https://github.com/debezium/debezium/commit/084f4e60d1833c7839362cfb5df0af7e077fc6a4,DBZ-8570 Reduce frequency table exists and column metadata queries
quarkusio,quarkus,c47714d7f1c55acd3b54fe02bec2bfd3a3d75d48,https://github.com/quarkusio/quarkus/commit/c47714d7f1c55acd3b54fe02bec2bfd3a3d75d48,Introduce EngineBuilder#enableTracing()  If disabled then Engine#getTraceManager() returns null. The idea is to keep the runtime overhead of tracing minimal in case of debugging is not used  i.e. in production mode.
metersphere,metersphere,b53ee23e25341f973149622388ec329fc561912f,https://github.com/metersphere/metersphere/commit/b53ee23e25341f973149622388ec329fc561912f,refactor(工作台): 优化测试计划概览卡片接口访问时间
camunda,camunda,57fc821a76452ea9ca1a38232d5abd594d55f95f,https://github.com/camunda/camunda/commit/57fc821a76452ea9ca1a38232d5abd594d55f95f,feat: only force a snapshot when needed  This restores the previous behavior of skipping snapshots when positions didn't change  unless the snapshot is forced  either because of a migration or through the management API.
prometheus,client_java,7016bf7c5749e806ef91a918fdb294d394b83a16,https://github.com/prometheus/client_java/commit/7016bf7c5749e806ef91a918fdb294d394b83a16,Use bulk string writes for text formats (#1273)  Further optimize `TextFormatUtil#writeEscapedLabelValue`. We're seeing `TextFormatUtil#writeEscapedLabelValue` show up in our production traces due to the single `char` writes to `OutputStreamWriter`. We're using `OpenMetricsTextFormatWriter`. #1241 and #1248 should take care of most of these issues but there still remains some optimization potential left. `BufferedWriter#write(int)` has some minimal overhead in terms of locking. If we assume that rarely any characters need to be escaped and instead optimize to write as large of a part of the String as possible in one method call.  Before --------- ``` Benchmark                                             Mode  Cnt       Score      Error  Units TextFormatUtilBenchmark.openMetricsWriteToByteArray  thrpt   25  438485.372 ± 4270.355  ops/s TextFormatUtilBenchmark.openMetricsWriteToNull       thrpt   25  440105.281 ± 2891.572  ops/s TextFormatUtilBenchmark.prometheusWriteToByteArray   thrpt   25  467213.001 ±  878.780  ops/s TextFormatUtilBenchmark.prometheusWriteToNull        thrpt   25  472931.759 ±  976.028  ops/s ```  After -------  ``` Benchmark                                             Mode  Cnt       Score      Error  Units TextFormatUtilBenchmark.openMetricsWriteToByteArray  thrpt   25  462852.243 ± 5071.696  ops/s TextFormatUtilBenchmark.openMetricsWriteToNull       thrpt   25  469910.681 ± 1670.430  ops/s TextFormatUtilBenchmark.prometheusWriteToByteArray   thrpt   25  482362.506 ± 2051.684  ops/s TextFormatUtilBenchmark.prometheusWriteToNull        thrpt   25  487707.557 ± 3344.881  ops/s ```  About a 5% to 6% gain for `OpenMetricsTextFormatWriter` and around 3% for `PrometheusTextFormatWriter`.  Note that this benchmark is actually for `OpenMetricsTextFormatWriter` and `PrometheusTextFormatWriter` since `TextFormatUtil` is not public and can therefore not be benchmarked directly. The relative gains in `#writeEscapedLabelValue` are higher because the benchmark runs the full text format writers.  I also added a test for `TextFormatUtil#writeEscapedLabelValue` since the code is now more complicated.  ---------  Signed-off-by: Philippe Marschall <philippe.marschall@gmail.com> Co-authored-by: Doug Hoard <dhoard@users.noreply.github.com>
spring-projects,spring-batch,a3e59b526e6e94ac41e7f243d195c2ea29d2f04a,https://github.com/spring-projects/spring-batch/commit/a3e59b526e6e94ac41e7f243d195c2ea29d2f04a,Improve performance of `JdbcStepExecutionDao::getStepExecution`  `JOB_EXECUTION_ID = ?` in where clause is unnecessary since `STEP_EXECUTION_ID` is primary key.  Signed-off-by: Yanming Zhou <zhouyanming@gmail.com>
