owner,repo,commit_hash,commit_url,commit_message
Netflix,EVCache,60e2a773198e75e2605eeda61a0a9944386ec316,https://github.com/Netflix/EVCache/commit/60e2a773198e75e2605eeda61a0a9944386ec316,perf: allow concurrent decompress away from network loop  We want to ensure the transcode passes everything that is expected to be run asynchronously over to the decode loop. In general  memcached calls us back with gotData  then receivedStatus  then complete. We use gotData to launch the work onto the transcode threadpool and return control to memcached  which would immediately then call receivedStatus.  Previously  receivedStatus and complete were set up to interact and set a value on the underlying future but only by synchronously blocking for the transcode future. Given this callback is happening nearly immediately after the gotData callback  we were firing the transcode and nearly always performing a blocking get  which triggers a synchronous decompression on the network IO loop. This is of course very detrimental to evcache driver performance  since the driver cannot even accept new requests to issue to them to memcached backends  and must wait until decompression completes.  In this fix  we rearrange things a little to ensure that if the async decode is requested  that we push the completion status updates to happen only after the async decode completes. This is a little ugly because of the current arrangement of the memcached decoder. A future change might be to overhaul this integration and pull it out of the memcached transcode framework and use something a bit more friendly.  Also  add a property to control sync decode threading behavior  default to using the existing behaviors for now.
Netflix,EVCache,0cb4ea98c96011f3c646430807180150bfdf9045,https://github.com/Netflix/EVCache/commit/0cb4ea98c96011f3c646430807180150bfdf9045,Merge pull request #161 from jasonk000/jkoch/track-bulk-get-futures  perf: track bulk get operation completions explicitly
Netflix,EVCache,4cb82c272b3e557c5e4bb4bcc98cb6e66420cb4e,https://github.com/Netflix/EVCache/commit/4cb82c272b3e557c5e4bb4bcc98cb6e66420cb4e,Merge pull request #157 from jasonk000/jkoch/fast-key-validator  perf: Avoid charset lookup in key validation
Netflix,EVCache,962b76b867bde2e088ee758655d1a345f381ab29,https://github.com/Netflix/EVCache/commit/962b76b867bde2e088ee758655d1a345f381ab29,Merge pull request #158 from jasonk000/jkoch/add-operations-single-wakeup  perf: batch selector wakeup call when adding bulk requests
Netflix,EVCache,be626edd3167ed0d84d099d0e0053b7cf6b0ac5a,https://github.com/Netflix/EVCache/commit/be626edd3167ed0d84d099d0e0053b7cf6b0ac5a,Merge pull request #159 from jasonk000/jkoch/bulk-lookup-single-getprimary  perf: perform the getPrimary lookup only once during getBulk
Netflix,EVCache,5dd9ba42353b666ff85c5c02056b5a03b5822a57,https://github.com/Netflix/EVCache/commit/5dd9ba42353b666ff85c5c02056b5a03b5822a57,Merge pull request #156 from jasonk000/jkoch/less-locking-1  perf: remove unnecessary blocking in EVCacheOperationFuture
Netflix,EVCache,e4a2a9bdb37c59bc662c357bd6a323d2718e092c,https://github.com/Netflix/EVCache/commit/e4a2a9bdb37c59bc662c357bd6a323d2718e092c,perf: track bulk get operation completions explicitly  This commit makes it so that the operation callbacks are used to collect all the locked state that we might need to access  which makes the code after latch-release run without contending memcached to complete.  Before this commit  callbacks on the bulk get operation accumulate the state and when all operations have completed  we release the latch and then the calller calculates the final state. Unfortunately looking at the state  the caller must take operation locks  which are potentially still hold by memcache driver since it has only momentarily before released the latch.  The Memcache callbacks are made whilst holding the lock on the Operation objects  which means they are a great time to get locked state such as cancellation state. This patch makes the change to collect state during callbacks. The callback future interaction is a little clunky  but this avoids a major rewrite of the implementations.
Netflix,EVCache,6a63f2912d959452dab9c8114abd275f84c6843a,https://github.com/Netflix/EVCache/commit/6a63f2912d959452dab9c8114abd275f84c6843a,perf: Optimize the MD5 hashring algorithm to avoid Charset lookup
Netflix,EVCache,d29bac959ab946eaa998f1c161e0f290db67247d,https://github.com/Netflix/EVCache/commit/d29bac959ab946eaa998f1c161e0f290db67247d,perf: Add a BFS-arranged (aka Eytzinger) layout for node lookup
Netflix,EVCache,de9041dac0856ab89332f012b04737f017de743e,https://github.com/Netflix/EVCache/commit/de9041dac0856ab89332f012b04737f017de743e,perf: perform the getPrimary lookup only once during the bulk processing path  We can avoid doing the (potentially) expensive getPrimary call on the bulk get path with a little refactor. This retains the same functionality but pushes the validation logic and error emit into a callback  which allows metrics to work as-is.
Netflix,EVCache,fe3f5359f7d4012a4b9c1de8a08fdc9fa25e223b,https://github.com/Netflix/EVCache/commit/fe3f5359f7d4012a4b9c1de8a08fdc9fa25e223b,perf: batch selector wakeup call when adding bulk requests
Netflix,EVCache,168aa2b26b7d31f6990d45e22d99e364195722f0,https://github.com/Netflix/EVCache/commit/168aa2b26b7d31f6990d45e22d99e364195722f0,perf: Avoid charset lookup in key validation  The upstream implementation needs to do a "UTF-8" string lookup to Charset for every key validation. We can avoid this completely in our hot path by using a reference to StandardCharsets.
Netflix,EVCache,ca70c1d1458c8fed527830b7b13fbbfcd91c940a,https://github.com/Netflix/EVCache/commit/ca70c1d1458c8fed527830b7b13fbbfcd91c940a,perf: remove unnecessary blocking in EVCacheOperationFuture  Currently the EVCacheOperationFuture does an isCancelled check before emitting a metric  however this metric is now dead code. But  the isCancelled check is still a synchronized method which results in occasional blocking against memcache event loop.
Netflix,EVCache,9ddd6a9141689272f0ddb5ec181721c37008f99a,https://github.com/Netflix/EVCache/commit/9ddd6a9141689272f0ddb5ec181721c37008f99a,Merge pull request #151 from Netflix/jkoch/skip-cancel  perf: skip future cancellation when not needed
Netflix,EVCache,b200a5134ab546ce291edb9b96cc0df567e2c329,https://github.com/Netflix/EVCache/commit/b200a5134ab546ce291edb9b96cc0df567e2c329,perf: skip future cancellation when not needed  it implicitly throws an expensive exception
mybatis-flex,mybatis-flex,475c90c13b6edd8a777c41cefb1bcb176b06bd19,https://github.com/mybatis-flex/mybatis-flex/commit/475c90c13b6edd8a777c41cefb1bcb176b06bd19,refactor: optimize LambdaUtil performance
flyingsaucerproject,flyingsaucer,20e3f8757e5806474011d2fdf91d0476fd3f3045,https://github.com/flyingsaucerproject/flyingsaucer/commit/20e3f8757e5806474011d2fdf91d0476fd3f3045,#340 fix warning "single character strings being used as an argument in indexOf()calls"  A quick-fix is suggested to replace such string literals with equivalent character literals  gaining some performance enhancement.
flyingsaucerproject,flyingsaucer,2c4f0bd82dca0f2c1fb4a99a4f1bcba9a88f3dff,https://github.com/flyingsaucerproject/flyingsaucer/commit/2c4f0bd82dca0f2c1fb4a99a4f1bcba9a88f3dff,#340 cache attribute values of xml elements  My profiler shows that `nsh.getClass((Element) e)` consumes quite a remarkable percentage of total CPU time. So I hope caching these value could improve performance (though  my profiler doesn't show it :) ).
magefree,mage,99ca1e60296dcdbf44623c66dcad952939322db4,https://github.com/magefree/mage/commit/99ca1e60296dcdbf44623c66dcad952939322db4,AI: improved performance and server stability in games with "choose name" effects (related to #11285)
magefree,mage,f17cbbe72b7fff0f9ec3bb0a90698d7cda3d5e28,https://github.com/magefree/mage/commit/f17cbbe72b7fff0f9ec3bb0a90698d7cda3d5e28,AI: improved performance and fixed crashes on use cases with too much target options like "deals 5 damage divided as you choose" (related to #11285): * added DebugUtil.AI_ENABLE_DEBUG_MODE for better IDE's debugging AI code; * it's a target amount optimizations; * it's use a grouping of possible targets due same static and dynamic stats (name  abilities  rules  damage  etc); * instead of going through all possible combinations  AI uses only meaningful targets from particular groups;
magefree,mage,7d229e511cfcd76fb5f2938bc5e72ac28abd8c74,https://github.com/magefree/mage/commit/7d229e511cfcd76fb5f2938bc5e72ac28abd8c74,tests: added AI performance tests to reproduce bad use cases with too much possible targets
magefree,mage,b62ac065c1ed862cfcacf79568c04517c5458539,https://github.com/magefree/mage/commit/b62ac065c1ed862cfcacf79568c04517c5458539,AI: improved performance in tournament games (now computer will play AI vs AI games at the same time);
magefree,mage,83823acec78501e907dc2f5e0a38d9d18914a832,https://github.com/magefree/mage/commit/83823acec78501e907dc2f5e0a38d9d18914a832,GUI  performance: fixed memory/resources leaks on some components rendering
magefree,mage,1f3fad65944f76c81f31cd7dc21381313f35a623,https://github.com/magefree/mage/commit/1f3fad65944f76c81f31cd7dc21381313f35a623,GUI  preferences: reworked size settings: - added size settings for player's panel size (closes #12455  closes #12451  closes #5605); - size settings can be edit by slider or by text edit; - size settings for fonts has preview button with real text sample; - improved some tabs and hints for better UX; - improved GUI rendering performance;
locationtech,jts,ac7a165592ee7c31037e666e50b765f861163aff,https://github.com/locationtech/jts/commit/ac7a165592ee7c31037e666e50b765f861163aff,Improve `LineStringSnapper` performance by using squared distance (#1111)
apache,tinkerpop,55f7e180c9284d29c2b136667aea7e0298f16ff1,https://github.com/apache/tinkerpop/commit/55f7e180c9284d29c2b136667aea7e0298f16ff1,Re-enable GraphSON message serializer for debugging. (#2836)  The GraphSONv4 MessageSerializer doesn't support chunking so the HttpObjectAggregator is added back and the HttpGremlinResponseStreamDecoder is replaced with the original  non-streaming version. This is mainly for debugging and testing purposes so lowered performance is expected.
apache,poi,719e7154a19c00e1c2464e5f93a1567d8ca5ed72,https://github.com/apache/poi/commit/719e7154a19c00e1c2464e5f93a1567d8ca5ed72,Optimize generating numbers for bullets in Word  Using char[] instead of String improves performance of this operation considerably  especially in JDK 11+ where StringBuilder was switched to work on bytes instead of chars.  This is likely only relevant for very large documents  it was visible in a synthetic test-file from fuzzing.  git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1919239 13f79535-47bb-0310-9956-ffa450edef68
winder,Universal-G-Code-Sender,e47ebaa46e079c9d78026d92f27c0c671c61ba3c,https://github.com/winder/Universal-G-Code-Sender/commit/e47ebaa46e079c9d78026d92f27c0c671c61ba3c,Visualizer performance (#2615)  * Moved the isEnabled to super class and cache it to improve performance * Made grid and plane use a vertex buffer object renderer with shaders to improve performance * Added actions for toggling visualizer features
winder,Universal-G-Code-Sender,8a6343209a2ca8b791f95d68b1a9bd3537b38d52,https://github.com/winder/Universal-G-Code-Sender/commit/8a6343209a2ca8b791f95d68b1a9bd3537b38d52,Added a new visualizer panel for rendering using NEWT for better performance (#2602)
loks666,get_jobs,f8e083c81d9e26de1e47eb8a0f21082f76d08316,https://github.com/loks666/get_jobs/commit/f8e083c81d9e26de1e47eb8a0f21082f76d08316,perf: 加入岗位详情的关键词匹配（关键词匹配实现较粗糙，需要进一步优化）
loks666,get_jobs,c8f2feddd9f8b46a99b20879d3af483ed5291dd7,https://github.com/loks666/get_jobs/commit/c8f2feddd9f8b46a99b20879d3af483ed5291dd7,perf: 更为激进的投递间隔 perf: 更改投递时间
loks666,get_jobs,f63f03dfe60465617e541f028047b58d9decc5da,https://github.com/loks666/get_jobs/commit/f63f03dfe60465617e541f028047b58d9decc5da,perf: 修改默认配置 perf: 缩短投递间隔
